index,endTime,artistName,trackName,msPlayed,ano,mes,dia,tempo,horas,tempoEscutado(h),tempoEscutado(min),nomeDia
5513,2021-06-28 20:27:00,Gloria Groove,BONEKINHA,168887,2021,6,28,20:27:00,20,0.0469,2.8148,Monday
5514,2021-06-28 20:30:00,Mateus Carrilho,PANCADA,135605,2021,6,28,20:30:00,20,0.0377,2.2601,Monday
5515,2021-06-28 20:33:00,Thiago Pantaleão,Te Deixo Crazy,164908,2021,6,28,20:33:00,20,0.0458,2.7485,Monday
5516,2021-06-28 20:35:00,Carol Biazin,Tentação,174881,2021,6,28,20:35:00,20,0.0486,2.9147,Monday
5517,2021-06-28 20:41:00,Gloria Groove,MIL GRAU,145962,2021,6,28,20:41:00,20,0.0405,2.4327,Monday
5518,2021-06-28 20:44:00,Urias,Peligrosa,149387,2021,6,28,20:44:00,20,0.0415,2.4898,Monday
5519,2021-06-28 20:46:00,LUDMILLA,Rainha da Favela,160904,2021,6,28,20:46:00,20,0.0447,2.6817,Monday
5520,2021-06-28 20:48:00,Rebecca,Tô Preocupada (Calma Amiga) (feat. Anitta),120000,2021,6,28,20:48:00,20,0.0333,2.0,Monday
5521,2021-06-28 20:51:00,Pabllo Vittar,Bandida,146543,2021,6,28,20:51:00,20,0.0407,2.4424,Monday
5522,2021-06-28 20:53:00,Luísa Sonza,MODO TURBO,150259,2021,6,28,20:53:00,20,0.0417,2.5043,Monday
5523,2021-06-28 20:56:00,Manu Gavassi,Deve ser horrível dormir sem mim,155052,2021,6,28,20:56:00,20,0.0431,2.5842,Monday
5524,2021-06-28 20:59:00,Jão,CORINGA,187061,2021,6,28,20:59:00,20,0.052,3.1177,Monday
5525,2021-06-28 21:02:00,Pabllo Vittar,Ama Sofre Chora,151116,2021,6,28,21:02:00,21,0.042,2.5186,Monday
5526,2021-06-28 21:05:00,Getúlio Abelha,Voguebike,202432,2021,6,28,21:05:00,21,0.0562,3.3739,Monday
5527,2021-06-28 21:08:00,Matteus,Ricardo,172706,2021,6,28,21:08:00,21,0.048,2.8784,Monday
5528,2021-06-28 21:11:00,Davi Sabbag,Não Faz Diferença,183578,2021,6,28,21:11:00,21,0.051,3.0596,Monday
5529,2021-06-28 21:13:00,As Baías,Quarto Andar,142943,2021,6,28,21:13:00,21,0.0397,2.3824,Monday
5530,2021-06-28 21:16:00,Nick Cruz,Sol no Peito,183624,2021,6,28,21:16:00,21,0.051,3.0604,Monday
5531,2021-06-28 21:20:00,Rico Dalasam,Mudou Como?,194613,2021,6,28,21:20:00,21,0.0541,3.2436,Monday
5532,2021-06-28 21:22:00,Urias,Foi Mal,165188,2021,6,28,21:22:00,21,0.0459,2.7531,Monday
5533,2021-06-28 21:25:00,A MAIA,Deu Match,169739,2021,6,28,21:25:00,21,0.0471,2.829,Monday
5534,2021-06-28 21:27:00,Majur,Enciéndeme,117894,2021,6,28,21:27:00,21,0.0327,1.9649,Monday
5535,2021-06-28 21:31:00,Jup do Bairro,ALL YOU NEED IS LOVE,217711,2021,6,28,21:31:00,21,0.0605,3.6285,Monday
5536,2021-06-28 21:34:00,Linn da Quebrada,Davi Sabbag * Tomara (Remix),194956,2021,6,28,21:34:00,21,0.0542,3.2493,Monday
5537,2021-06-28 21:37:00,Danny Bond,Tcheca,178739,2021,6,28,21:37:00,21,0.0496,2.979,Monday
5538,2021-06-28 21:41:00,LUDMILLA,Verdinha - Remix,232711,2021,6,28,21:41:00,21,0.0646,3.8785,Monday
5539,2021-06-28 21:43:00,Rebecca,Hitzão da Porra,132215,2021,6,28,21:43:00,21,0.0367,2.2036,Monday
5540,2021-06-28 21:45:00,Pabllo Vittar,Triste com T,132983,2021,6,28,21:45:00,21,0.0369,2.2164,Monday
5541,2021-06-28 21:47:00,Kika Boom,Kikadão,123578,2021,6,28,21:47:00,21,0.0343,2.0596,Monday
5542,2021-06-28 21:50:00,Luísa Sonza,Garupa,128067,2021,6,28,21:50:00,21,0.0356,2.1344,Monday
5543,2021-06-28 21:52:00,Gloria Groove,YoYo,156503,2021,6,28,21:52:00,21,0.0435,2.6084,Monday
5544,2021-06-28 21:55:00,Rebecca,Pussy Gang,163237,2021,6,28,21:55:00,21,0.0453,2.7206,Monday
5545,2021-06-28 21:58:00,Urias,Diaba,165884,2021,6,28,21:58:00,21,0.0461,2.7647,Monday
5546,2021-06-28 22:03:00,Linn da Quebrada,I míssil,312117,2021,6,28,22:03:00,22,0.0867,5.202,Monday
5547,2021-06-28 22:04:00,CHAMELEO,frequente(mente),56025,2021,6,28,22:04:00,22,0.0156,0.9338,Monday
5548,2021-06-29 14:04:00,CHAMELEO,frequente(mente),68355,2021,6,29,14:04:00,14,0.019,1.1393,Tuesday
5549,2021-06-29 14:08:00,Miley Cyrus,Party In The U.S.A.,202061,2021,6,29,14:08:00,14,0.0561,3.3677,Tuesday
5550,2021-06-29 14:12:00,Rihanna,Pon de Replay,246960,2021,6,29,14:12:00,14,0.0686,4.116,Tuesday
5551,2021-06-29 14:23:00,Spice Girls,Wannabe,48614,2021,6,29,14:23:00,14,0.0135,0.8102,Tuesday
5552,2021-06-29 19:09:00,Spice Girls,Wannabe,124159,2021,6,29,19:09:00,19,0.0345,2.0693,Tuesday
5553,2021-06-29 19:13:00,Lady Gaga,Shallow,215714,2021,6,29,19:13:00,19,0.0599,3.5952,Tuesday
5554,2021-06-29 19:16:00,Pharrell Williams,"Happy - From ""Despicable Me 2""",232711,2021,6,29,19:16:00,19,0.0646,3.8785,Tuesday
5555,2021-06-29 19:20:00,Pet Shop Boys,Always on My Mind,234894,2021,6,29,19:20:00,19,0.0652,3.9149,Tuesday
5556,2021-06-29 19:24:00,Madonna,Cherish,232618,2021,6,29,19:24:00,19,0.0646,3.877,Tuesday
5557,2021-06-29 19:29:00,Depeche Mode,Strangelove,294613,2021,6,29,19:29:00,19,0.0818,4.9102,Tuesday
5558,2021-06-29 19:36:00,George Michael,Freedom! '90 - Remastered,390861,2021,6,29,19:36:00,19,0.1086,6.5144,Tuesday
5559,2021-06-29 19:38:00,Pabllo Vittar,Ultra Som,114940,2021,6,29,19:38:00,19,0.0319,1.9157,Tuesday
5560,2021-06-29 19:50:00,Beyoncé,Halo,710191,2021,6,29,19:50:00,19,0.1973,11.8365,Tuesday
5561,2021-06-29 19:54:00,Kelly Clarkson,Breakaway,234432,2021,6,29,19:54:00,19,0.0651,3.9072,Tuesday
5562,2021-06-29 19:58:00,Beyoncé,Halo,261640,2021,6,29,19:58:00,19,0.0727,4.3607,Tuesday
5563,2021-06-29 19:58:00,Kelly Clarkson,Breakaway,2261,2021,6,29,19:58:00,19,0.0006,0.0377,Tuesday
5564,2021-06-29 19:58:00,Christina Aguilera,Candyman,5474,2021,6,29,19:58:00,19,0.0015,0.0912,Tuesday
5565,2021-06-29 20:02:00,Cecilia Krull,My Life Is Going On - Música Original De La Serie De TV La Casa De Papel / Money Heist,214182,2021,6,29,20:02:00,20,0.0595,3.5697,Tuesday
5566,2021-06-29 20:03:00,Lady Gaga,You And I,81472,2021,6,29,20:03:00,20,0.0226,1.3579,Tuesday
5567,2021-06-29 20:07:00,P!nk,Sober,251519,2021,6,29,20:07:00,20,0.0699,4.192,Tuesday
5568,2021-06-29 20:11:00,No Doubt,It's My Life,226053,2021,6,29,20:11:00,20,0.0628,3.7676,Tuesday
5569,2021-06-29 20:13:00,Natalie Imbruglia,Torn,134579,2021,6,29,20:13:00,20,0.0374,2.243,Tuesday
5570,2021-06-29 20:18:00,Simply Red,For Your Babies,257742,2021,6,29,20:18:00,20,0.0716,4.2957,Tuesday
5571,2021-06-29 20:22:00,Lady Gaga,Bad Romance,294569,2021,6,29,20:22:00,20,0.0818,4.9095,Tuesday
5572,2021-06-29 20:25:00,Pabllo Vittar,Ânsia,179445,2021,6,29,20:25:00,20,0.0498,2.9907,Tuesday
5573,2021-06-29 20:31:00,Seal,Crazy,356520,2021,6,29,20:31:00,20,0.099,5.942,Tuesday
5574,2021-06-29 20:35:00,Cyndi Lauper,True Colors,227600,2021,6,29,20:35:00,20,0.0632,3.7933,Tuesday
5575,2021-06-29 20:39:00,Glee Cast,Don't Stop Believin' (Glee Cast Version),232000,2021,6,29,20:39:00,20,0.0644,3.8667,Tuesday
5576,2021-06-29 20:43:00,Billie Eilish,No Time To Die,242265,2021,6,29,20:43:00,20,0.0673,4.0378,Tuesday
5577,2021-06-29 20:46:00,Britney Spears,Toxic,198800,2021,6,29,20:46:00,20,0.0552,3.3133,Tuesday
5578,2021-06-29 20:51:00,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534,2021,6,29,20:51:00,20,0.0701,4.2089,Tuesday
5579,2021-06-29 20:54:00,Mariah Carey,Without You,213666,2021,6,29,20:54:00,20,0.0594,3.5611,Tuesday
5580,2021-06-29 20:57:00,Olivia Rodrigo,good 4 u,178144,2021,6,29,20:57:00,20,0.0495,2.9691,Tuesday
5581,2021-06-29 21:01:00,Cher,Believe,239026,2021,6,29,21:01:00,21,0.0664,3.9838,Tuesday
5582,2021-06-29 21:06:00,Black Eyed Peas,I Gotta Feeling,289133,2021,6,29,21:06:00,21,0.0803,4.8189,Tuesday
5583,2021-06-29 21:10:00,Seal,Crazy,268040,2021,6,29,21:10:00,21,0.0745,4.4673,Tuesday
5584,2021-06-29 21:11:00,Pabllo Vittar,A Lua,26083,2021,6,29,21:11:00,21,0.0072,0.4347,Tuesday
5585,2021-06-29 21:23:00,Katy Perry,Roar,107357,2021,6,29,21:23:00,21,0.0298,1.7893,Tuesday
5586,2021-06-30 15:13:00,Katy Perry,Roar,116457,2021,6,30,15:13:00,15,0.0323,1.941,Wednesday
5587,2021-06-30 15:17:00,Erasure,A Little Respect - 2009 - Remaster,213986,2021,6,30,15:17:00,15,0.0594,3.5664,Wednesday
5588,2021-06-30 15:20:00,Pabllo Vittar,Apaixonada,1451,2021,6,30,15:20:00,15,0.0004,0.0242,Wednesday
5589,2021-06-30 15:23:00,Miley Cyrus,The Climb,234520,2021,6,30,15:23:00,15,0.0651,3.9087,Wednesday
5590,2021-06-30 15:28:00,Madonna,Oh Father - Alternate,280211,2021,6,30,15:28:00,15,0.0778,4.6702,Wednesday
5591,2021-06-30 15:37:00,Madonna,Oh Father - Alternate,296794,2021,6,30,15:37:00,15,0.0824,4.9466,Wednesday
5592,2021-06-30 15:41:00,Rihanna,Take A Bow,229413,2021,6,30,15:41:00,15,0.0637,3.8236,Wednesday
5593,2021-06-30 15:46:00,Pet Shop Boys,West End Girls - 2001 Remaster,285733,2021,6,30,15:46:00,15,0.0794,4.7622,Wednesday
5594,2021-06-30 15:48:00,Spice Girls,Wannabe,159378,2021,6,30,15:48:00,15,0.0443,2.6563,Wednesday
5595,2021-07-02 21:45:00,Spice Girls,Wannabe,13647,2021,7,2,21:45:00,21,0.0038,0.2274,Friday
5596,2021-07-02 21:49:00,Lady Gaga,Shallow,215714,2021,7,2,21:49:00,21,0.0599,3.5952,Friday
5597,2021-07-02 22:06:00,George Michael,Freedom! '90 - Remastered,116792,2021,7,2,22:06:00,22,0.0324,1.9465,Friday
5598,2021-07-03 13:34:00,George Michael,Freedom! '90 - Remastered,275247,2021,7,3,13:34:00,13,0.0765,4.5874,Saturday
5599,2021-07-03 13:37:00,Pabllo Vittar,Ama Sofre Chora,151116,2021,7,3,13:37:00,13,0.042,2.5186,Saturday
5600,2021-07-03 13:41:00,Miley Cyrus,The Climb,234520,2021,7,3,13:41:00,13,0.0651,3.9087,Saturday
5601,2021-07-03 13:46:00,Pet Shop Boys,West End Girls - 2001 Remaster,285733,2021,7,3,13:46:00,13,0.0794,4.7622,Saturday
5602,2021-07-03 13:49:00,Lady Gaga,Poker Face,237200,2021,7,3,13:49:00,13,0.0659,3.9533,Saturday
5603,2021-07-03 13:54:00,Cher,Believe,239026,2021,7,3,13:54:00,13,0.0664,3.9838,Saturday
5604,2021-07-03 13:59:00,Madonna,Take a Bow,321360,2021,7,3,13:59:00,13,0.0893,5.356,Saturday
5605,2021-07-03 14:09:00,Kelly Clarkson,Breakaway,5567,2021,7,3,14:09:00,14,0.0015,0.0928,Saturday
5606,2021-07-03 16:13:00,Kelly Clarkson,Breakaway,230775,2021,7,3,16:13:00,16,0.0641,3.8462,Saturday
5607,2021-07-03 16:17:00,Rihanna,Only Girl (In The World),235493,2021,7,3,16:17:00,16,0.0654,3.9249,Saturday
5608,2021-07-03 16:21:00,Tina Turner,We Don't Need Another Hero (Thunderdome),255186,2021,7,3,16:21:00,16,0.0709,4.2531,Saturday
5609,2021-07-03 16:25:00,Erasure,A Little Respect - 2009 - Remaster,213986,2021,7,3,16:25:00,16,0.0594,3.5664,Saturday
5610,2021-07-03 16:29:00,Billie Eilish,No Time To Die,242231,2021,7,3,16:29:00,16,0.0673,4.0372,Saturday
5611,2021-07-03 16:32:00,The Weeknd,Pray For Me,211420,2021,7,3,16:32:00,16,0.0587,3.5237,Saturday
5612,2021-07-03 16:36:00,Bruno Mars,Just the Way You Are,220730,2021,7,3,16:36:00,16,0.0613,3.6788,Saturday
5613,2021-07-03 16:40:00,Mariah Carey,Without You,213666,2021,7,3,16:40:00,16,0.0594,3.5611,Saturday
5614,2021-07-03 16:44:00,Kelly Clarkson,Stronger (What Doesn't Kill You),221937,2021,7,3,16:44:00,16,0.0616,3.699,Saturday
5615,2021-07-03 16:49:00,Madonna,Fever,300885,2021,7,3,16:49:00,16,0.0836,5.0148,Saturday
5616,2021-07-03 16:53:00,P!nk,Sober,251519,2021,7,3,16:53:00,16,0.0699,4.192,Saturday
5617,2021-07-03 16:57:00,Talk Talk,It's My Life - 1997 Remaster,232340,2021,7,3,16:57:00,16,0.0645,3.8723,Saturday
5618,2021-07-03 17:04:00,Depeche Mode,Strangelove,455466,2021,7,3,17:04:00,17,0.1265,7.5911,Saturday
5619,2021-07-03 17:10:00,Seal,Crazy,356520,2021,7,3,17:10:00,17,0.099,5.942,Saturday
5620,2021-07-03 17:13:00,Olivia Rodrigo,good 4 u,178144,2021,7,3,17:13:00,17,0.0495,2.9691,Saturday
5621,2021-07-03 17:17:00,Britney Spears,...Baby One More Time,211066,2021,7,3,17:17:00,17,0.0586,3.5178,Saturday
5622,2021-07-03 17:21:00,Sheryl Crow,All I Wanna Do,272092,2021,7,3,17:21:00,17,0.0756,4.5349,Saturday
5623,2021-07-03 17:24:00,P!nk,Cover Me In Sunshine,138573,2021,7,3,17:24:00,17,0.0385,2.3096,Saturday
5624,2021-07-03 17:24:00,Katy Perry,Roar,19820,2021,7,3,17:24:00,17,0.0055,0.3303,Saturday
5625,2021-07-03 17:27:00,Marisa Monte,Portas,162959,2021,7,3,17:27:00,17,0.0453,2.716,Saturday
5626,2021-07-03 17:30:00,Marisa Monte,Calma,186400,2021,7,3,17:30:00,17,0.0518,3.1067,Saturday
5627,2021-07-03 17:33:00,Marisa Monte,Déjà Vu,187560,2021,7,3,17:33:00,17,0.0521,3.126,Saturday
5628,2021-07-03 17:36:00,Marisa Monte,Quanto Tempo,154274,2021,7,3,17:36:00,17,0.0429,2.5712,Saturday
5629,2021-07-03 17:39:00,Marisa Monte,Medo do Perigo,177120,2021,7,3,17:39:00,17,0.0492,2.952,Saturday
5630,2021-07-03 17:40:00,Marisa Monte,A Língua dos Animais,24264,2021,7,3,17:40:00,17,0.0067,0.4044,Saturday
5631,2021-07-03 18:40:00,Marisa Monte,A Língua dos Animais,204733,2021,7,3,18:40:00,18,0.0569,3.4122,Saturday
5632,2021-07-03 18:43:00,Marisa Monte,Praia Vermelha,185093,2021,7,3,18:43:00,18,0.0514,3.0849,Saturday
5633,2021-07-03 18:45:00,Marisa Monte,Totalmente Seu,132306,2021,7,3,18:45:00,18,0.0368,2.2051,Saturday
5634,2021-07-03 18:48:00,Marisa Monte,Espaçonaves,39111,2021,7,3,18:48:00,18,0.0109,0.6518,Saturday
5635,2021-07-03 18:48:00,Marisa Monte,Em Qualquer Tom,142943,2021,7,3,18:48:00,18,0.0397,2.3824,Saturday
5636,2021-07-03 18:53:00,"Francisco, el Hombre",Roda Viva (Original Soundtrack),1372,2021,7,3,18:53:00,18,0.0004,0.0229,Saturday
5637,2021-07-03 18:53:00,"Francisco, el Hombre",Bolso Nada,266746,2021,7,3,18:53:00,18,0.0741,4.4458,Saturday
5638,2021-07-03 18:55:00,Marisa Monte,Totalmente Seu,132306,2021,7,3,18:55:00,18,0.0368,2.2051,Saturday
5639,2021-07-03 18:58:00,Marisa Monte,Em Qualquer Tom,142943,2021,7,3,18:58:00,18,0.0397,2.3824,Saturday
5640,2021-07-03 19:00:00,Marisa Monte,Espaçonaves,159840,2021,7,3,19:00:00,19,0.0444,2.664,Saturday
5641,2021-07-03 19:04:00,Marisa Monte,Fazendo Cena,191733,2021,7,3,19:04:00,19,0.0533,3.1956,Saturday
5642,2021-07-03 19:07:00,Marisa Monte,Sal,171066,2021,7,3,19:07:00,19,0.0475,2.8511,Saturday
5643,2021-07-03 19:09:00,Marisa Monte,Vagalumes,138438,2021,7,3,19:09:00,19,0.0385,2.3073,Saturday
5644,2021-07-03 19:13:00,Marisa Monte,Elegante Amanhecer,220730,2021,7,3,19:13:00,19,0.0613,3.6788,Saturday
5645,2021-07-03 19:17:00,Marisa Monte,Você Não Liga,242266,2021,7,3,19:17:00,19,0.0673,4.0378,Saturday
5646,2021-07-03 19:21:00,Marisa Monte,Pra Melhorar,256581,2021,7,3,19:21:00,19,0.0713,4.2764,Saturday
5647,2021-07-04 02:25:00,"Francisco, el Hombre","Triste, Louca ou Má",265823,2021,7,4,02:25:00,2,0.0738,4.4304,Sunday
5648,2021-07-04 02:29:00,"Francisco, el Hombre",O TEMPO É SUA MORADA :: celebrar,229925,2021,7,4,02:29:00,2,0.0639,3.8321,Sunday
5649,2021-07-04 02:33:00,Francisca La Braza,Batida do Amor,234057,2021,7,4,02:33:00,2,0.065,3.901,Sunday
5650,2021-07-04 02:36:00,"Francisco, el Hombre",Calor da Rua,201360,2021,7,4,02:36:00,2,0.0559,3.356,Sunday
5651,2021-07-04 02:40:00,"Francisco, el Hombre",Bolso Nada,266746,2021,7,4,02:40:00,2,0.0741,4.4458,Sunday
5652,2021-07-04 02:44:00,"Francisco, el Hombre",Roda Viva (Original Soundtrack),236146,2021,7,4,02:44:00,2,0.0656,3.9358,Sunday
5653,2021-07-04 02:48:00,"Francisco, el Hombre",Vou pra Cima,217293,2021,7,4,02:48:00,2,0.0604,3.6216,Sunday
5654,2021-07-04 02:51:00,"Francisco, el Hombre","Tá Com Dólar, Tá Com Deus",171480,2021,7,4,02:51:00,2,0.0476,2.858,Sunday
5655,2021-07-04 02:55:00,"Francisco, el Hombre",Como una Flor,239120,2021,7,4,02:55:00,2,0.0664,3.9853,Sunday
5656,2021-07-04 02:59:00,"Francisco, el Hombre",Cai,267120,2021,7,4,02:59:00,2,0.0742,4.452,Sunday
5657,2021-07-04 03:02:00,"Francisco, el Hombre",CHAMA ADRENALINA :: gasolina,150698,2021,7,4,03:02:00,3,0.0419,2.5116,Sunday
5658,2021-07-04 03:17:00,"Francisco, el Hombre",CHÃO TETO PAREDE :: pegando fogo,203074,2021,7,4,03:17:00,3,0.0564,3.3846,Sunday
5659,2021-07-04 03:20:00,Marisa Monte,Em Qualquer Tom,142943,2021,7,4,03:20:00,3,0.0397,2.3824,Sunday
5660,2021-07-04 03:23:00,Marisa Monte,Espaçonaves,159840,2021,7,4,03:23:00,3,0.0444,2.664,Sunday
5661,2021-07-04 03:26:00,Marisa Monte,Fazendo Cena,191733,2021,7,4,03:26:00,3,0.0533,3.1956,Sunday
5662,2021-07-04 03:29:00,Marisa Monte,Sal,171066,2021,7,4,03:29:00,3,0.0475,2.8511,Sunday
5663,2021-07-04 03:31:00,Marisa Monte,Vagalumes,138438,2021,7,4,03:31:00,3,0.0385,2.3073,Sunday
5664,2021-07-04 03:35:00,Marisa Monte,Elegante Amanhecer,220730,2021,7,4,03:35:00,3,0.0613,3.6788,Sunday
5665,2021-07-04 03:39:00,Marisa Monte,Você Não Liga,242266,2021,7,4,03:39:00,3,0.0673,4.0378,Sunday
5666,2021-07-04 03:45:00,Marisa Monte,Pra Melhorar,355752,2021,7,4,03:45:00,3,0.0988,5.9292,Sunday
5667,2021-07-04 15:58:00,Marisa Monte,Portas,162959,2021,7,4,15:58:00,15,0.0453,2.716,Sunday
5668,2021-07-04 16:01:00,Marisa Monte,Calma,186400,2021,7,4,16:01:00,16,0.0518,3.1067,Sunday
5669,2021-07-04 16:04:00,Marisa Monte,Déjà Vu,187560,2021,7,4,16:04:00,16,0.0521,3.126,Sunday
5670,2021-07-04 16:07:00,Marisa Monte,Quanto Tempo,154228,2021,7,4,16:07:00,16,0.0428,2.5705,Sunday
5671,2021-07-04 16:10:00,Marisa Monte,Medo do Perigo,177120,2021,7,4,16:10:00,16,0.0492,2.952,Sunday
5672,2021-07-04 16:14:00,Marisa Monte,A Língua dos Animais,228996,2021,7,4,16:14:00,16,0.0636,3.8166,Sunday
5673,2021-07-04 16:17:00,Marisa Monte,Praia Vermelha,185093,2021,7,4,16:17:00,16,0.0514,3.0849,Sunday
5674,2021-07-04 16:19:00,Marisa Monte,Totalmente Seu,132306,2021,7,4,16:19:00,16,0.0368,2.2051,Sunday
5675,2021-07-04 16:21:00,Marisa Monte,Em Qualquer Tom,142943,2021,7,4,16:21:00,16,0.0397,2.3824,Sunday
5676,2021-07-04 16:24:00,Marisa Monte,Espaçonaves,159840,2021,7,4,16:24:00,16,0.0444,2.664,Sunday
5677,2021-07-04 16:27:00,Marisa Monte,Fazendo Cena,191733,2021,7,4,16:27:00,16,0.0533,3.1956,Sunday
5678,2021-07-04 16:30:00,Marisa Monte,Sal,171066,2021,7,4,16:30:00,16,0.0475,2.8511,Sunday
5679,2021-07-04 16:32:00,Marisa Monte,Vagalumes,138438,2021,7,4,16:32:00,16,0.0385,2.3073,Sunday
5680,2021-07-04 16:36:00,Marisa Monte,Elegante Amanhecer,220730,2021,7,4,16:36:00,16,0.0613,3.6788,Sunday
5681,2021-07-04 16:40:00,Marisa Monte,Você Não Liga,242266,2021,7,4,16:40:00,16,0.0673,4.0378,Sunday
5682,2021-07-04 16:44:00,Marisa Monte,Pra Melhorar,256613,2021,7,4,16:44:00,16,0.0713,4.2769,Sunday
5683,2021-07-05 15:07:00,Annie Lennox,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",3572,2021,7,5,15:07:00,15,0.001,0.0595,Monday
5684,2021-07-05 15:29:00,Annie Lennox,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",207047,2021,7,5,15:29:00,15,0.0575,3.4508,Monday
5685,2021-07-05 15:33:00,Nina Simone,Love Me Or Leave Me,244866,2021,7,5,15:33:00,15,0.068,4.0811,Monday
5686,2021-07-05 15:37:00,Amy Winehouse,Stronger Than Me,214493,2021,7,5,15:37:00,15,0.0596,3.5749,Monday
5687,2021-07-05 15:42:00,Gal Costa,Vaca Profana,284160,2021,7,5,15:42:00,15,0.0789,4.736,Monday
5688,2021-07-05 15:46:00,Clara Nunes,Canto Das Três Raças,261733,2021,7,5,15:46:00,15,0.0727,4.3622,Monday
5689,2021-07-05 15:53:00,DUDA BEAT,Bixinho,407826,2021,7,5,15:53:00,15,0.1133,6.7971,Monday
5690,2021-07-05 15:58:00,Lua Mincoff,A Gente Cansa,292851,2021,7,5,15:58:00,15,0.0813,4.8808,Monday
5691,2021-07-05 16:03:00,Elizeth Cardoso,Eu Bebo Sim,228253,2021,7,5,16:03:00,16,0.0634,3.8042,Monday
5692,2021-07-05 16:05:00,Mariene De Castro,Avesso / Vai Dar Namoro - Ao Vivo,148655,2021,7,5,16:05:00,16,0.0413,2.4776,Monday
5693,2021-07-05 16:11:00,Luedji Luna,Banho de Folhas,389253,2021,7,5,16:11:00,16,0.1081,6.4876,Monday
5694,2021-07-05 16:16:00,Mônica Salmaso,Partido Alto,250591,2021,7,5,16:16:00,16,0.0696,4.1765,Monday
5695,2021-07-05 16:19:00,Amy Winehouse,Tears Dry On Their Own,186440,2021,7,5,16:19:00,16,0.0518,3.1073,Monday
5696,2021-07-05 16:22:00,Nina Simone,Feeling Good,174000,2021,7,5,16:22:00,16,0.0483,2.9,Monday
5697,2021-07-05 16:26:00,Elza Soares,O Tempo Não Para,256837,2021,7,5,16:26:00,16,0.0713,4.2806,Monday
5698,2021-07-05 16:30:00,Marina De La Riva,Ta-Hí (Ta Hi) (Pra Você Gostar De Mim),264058,2021,7,5,16:30:00,16,0.0733,4.401,Monday
5699,2021-07-05 16:34:00,Peggy Lee,Fever,199600,2021,7,5,16:34:00,16,0.0554,3.3267,Monday
5700,2021-07-05 16:38:00,Billie Holiday,Speak Low,269146,2021,7,5,16:38:00,16,0.0748,4.4858,Monday
5701,2021-07-05 16:41:00,Etta James,I'd Rather Go Blind,156643,2021,7,5,16:41:00,16,0.0435,2.6107,Monday
5702,2021-07-05 16:46:00,Mãeana,Filho Bonito (Beautiful Boy) - Ao Vivo,300421,2021,7,5,16:46:00,16,0.0835,5.007,Monday
5703,2021-07-05 16:51:00,Perotá Chingó,Rie Chinito,309044,2021,7,5,16:51:00,16,0.0858,5.1507,Monday
5704,2021-07-05 16:56:00,Flaira Ferro,Coisa Mais Bonita,259413,2021,7,5,16:56:00,16,0.0721,4.3236,Monday
5705,2021-07-05 16:58:00,Flora Matos,"Pretin (Verão, Pt. 1)",147448,2021,7,5,16:58:00,16,0.041,2.4575,Monday
5706,2021-07-05 17:02:00,Gal Costa,Tigresa,254120,2021,7,5,17:02:00,17,0.0706,4.2353,Monday
5707,2021-07-05 17:07:00,Juçara Marçal,Velho Amarelo,265219,2021,7,5,17:07:00,17,0.0737,4.4203,Monday
5708,2021-07-05 17:10:00,Noisettes,Never Forget You,192213,2021,7,5,17:10:00,17,0.0534,3.2036,Monday
5709,2021-07-05 17:14:00,Alice Merton,No Roots,237053,2021,7,5,17:14:00,17,0.0658,3.9509,Monday
5710,2021-07-05 17:19:00,Nina Simone,Baltimore,278866,2021,7,5,17:19:00,17,0.0775,4.6478,Monday
5711,2021-07-05 17:23:00,Mayra Andrade,We Used to Call It Love,235544,2021,7,5,17:23:00,17,0.0654,3.9257,Monday
5712,2021-07-05 17:26:00,Madeleine Peyroux,Dance Me To The End Of Love,235637,2021,7,5,17:26:00,17,0.0655,3.9273,Monday
5713,2021-07-05 17:30:00,Aretha Franklin,I Say a Little Prayer,216736,2021,7,5,17:30:00,17,0.0602,3.6123,Monday
5714,2021-07-05 17:34:00,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,215746,2021,7,5,17:34:00,17,0.0599,3.5958,Monday
5715,2021-07-05 17:37:00,Shirley Horn,Hit The Road Jack,191826,2021,7,5,17:37:00,17,0.0533,3.1971,Monday
5716,2021-07-05 17:41:00,Esperanza Spalding,I Know You Know,225188,2021,7,5,17:41:00,17,0.0626,3.7531,Monday
5717,2021-07-05 17:44:00,Marisa Monte,Dança da Solidão - Ao Vivo,203454,2021,7,5,17:44:00,17,0.0565,3.3909,Monday
5718,2021-07-05 17:46:00,Mônica Salmaso,Por Toda a Minha Vida,140807,2021,7,5,17:46:00,17,0.0391,2.3468,Monday
5719,2021-07-05 17:49:00,Clara Nunes,O Mar Serenou,179120,2021,7,5,17:49:00,17,0.0498,2.9853,Monday
5720,2021-07-05 17:51:00,Mart'nália,Maracangalha - Ao Vivo,83480,2021,7,5,17:51:00,17,0.0232,1.3913,Monday
5721,2021-07-05 17:53:00,Teresa Cristina,Corra e Olhe o Céu,146093,2021,7,5,17:53:00,17,0.0406,2.4349,Monday
5722,2021-07-05 17:56:00,Clementina De Jesus,Marinheiro Só,112333,2021,7,5,17:56:00,17,0.0312,1.8722,Monday
